Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Customer_Type,Age_Group,Gender,City,State,Region,Sales_Executive,Product_ID,Category,Sub Category,Product_Name,Unit_Price,Quantity,Discount Percentage,Sales,Cost,Profit,Payment_Mode,Delivery_Days,Customer Rating,Returned
ORD105915,30-Jan-24,31-Jan-24,C1040,Customer 41,New,26-35,Male,Gurugram,Haryana,North,Executive 12,P1182,Sports,Yoga Mat,Yoga Mat Model 6,49936,10,0,499360,338439.29,"$1,60,920.71",UPI,8,1,No
ORD105985,13-Oct-24,22-Oct-24,C1003,Customer 4,Returning,18-25,Female,Patna,Bihar,East,Executive 9,P1182,Sports,Yoga Mat,Yoga Mat Model 6,17207,10,15,146259.5,158955.89,"($12,696.39)",Credit Card,4,1,Yes
ORD106080,24-Dec-25,30-Dec-25,C1049,Customer 50,Returning,46-60,Male,Gurugram,Haryana,North,Executive 3,P1177,Sports,Yoga Mat,Yoga Mat Model 1,6573,1,20,5258.4,3500.08,"$1,758.32",Cash,12,1,No
ORD106184,09-Jun-25,15-Jun-25,C1001,Customer 2,New,18-25,Female,Bhubaneswar,Odisha,East,Executive 2,P1178,Sports,Yoga Mat,Yoga Mat Model 2,38336,10,0,383360,271539.31,"$1,11,820.69",Net Banking,9,1,Yes
ORD106262,14-Nov-24,19-Nov-24,C1014,Customer 15,Returning,26-35,Male,Surat,Gujarat,West,Executive 13,P1178,Sports,Yoga Mat,Yoga Mat Model 2,44863,3,50,67294.5,97853.65,"($30,559.15)",Credit Card,1,1,Yes
ORD106292,18-Jan-25,19-Jan-25,C1024,Customer 25,Returning,26-35,Male,Guwahati,Assam,East,Executive 4,P1177,Sports,Yoga Mat,Yoga Mat Model 1,14585,6,35,56881.5,64118.01,"($7,236.51)",Net Banking,12,1,Yes
ORD106408,06-Aug-25,07-Aug-25,C1041,Customer 42,Returning,18-25,Male,New Delhi,Delhi,North,Executive 11,P1183,Sports,Yoga Mat,Yoga Mat Model 7,15816,4,25,47448,45427.64,"$2,020.36",Net Banking,2,1,No
ORD106591,23-Dec-25,02-Jan-26,C1008,Customer 9,New,36-45,Female,Kolkata,West Bengal,East,Executive 11,P1184,Sports,Yoga Mat,Yoga Mat Model 8,30509,1,15,25932.65,28198.93,"($2,266.28)",Credit Card,10,1,Yes
ORD106778,30-May-24,01-Jun-24,C1017,Customer 18,New,26-35,Male,Bhopal,Madhya Pradesh,West,Executive 8,P1179,Sports,Yoga Mat,Yoga Mat Model 3,31847,6,0,191082,108400.17,"$82,681.83",UPI,10,1,Yes
ORD107186,20-May-25,28-May-25,C1035,Customer 36,New,18-25,Female,Kolkata,West Bengal,East,Executive 3,P1180,Sports,Yoga Mat,Yoga Mat Model 4,45922,3,15,117101.1,101934.2,"$15,166.9",Credit Card,10,1,Yes
ORD107317,27-Jul-25,05-Aug-25,C1011,Customer 12,Returning,46-60,Male,Jaipur,Rajasthan,North,Executive 15,P1179,Sports,Yoga Mat,Yoga Mat Model 3,22268,1,50,11134,17983.84,"($6,849.84)",UPI,9,1,Yes
ORD107353,28-Nov-25,04-Dec-25,C1036,Customer 37,Returning,26-35,Male,Panaji,Goa,West,Executive 15,P1183,Sports,Yoga Mat,Yoga Mat Model 7,36337,8,5,276161.2,261369.45,"$14,791.75",Cash,11,1,No
ORD107432,15-May-24,25-May-24,C1008,Customer 9,New,46-60,Female,Visakhapatnam,Andhra Pradesh,South,Executive 7,P1180,Sports,Yoga Mat,Yoga Mat Model 4,40469,1,5,38445.55,24188.88,"$14,256.67",Cash,11,1,Yes
ORD107686,01-Feb-24,06-Feb-24,C1032,Customer 33,New,18-25,Female,Surat,Gujarat,West,Executive 13,P1178,Sports,Yoga Mat,Yoga Mat Model 2,31618,1,5,30037.1,15883.05,"$14,154.05",UPI,12,1,No
ORD107784,02-Mar-25,05-Mar-25,C1007,Customer 8,Returning,46-60,Female,Raipur,Chhattisgarh,West,Executive 7,P1183,Sports,Yoga Mat,Yoga Mat Model 7,13245,1,10,11920.5,8132.44,"$3,788.06",Credit Card,10,1,Yes
ORD107938,01-Apr-25,10-Apr-25,C1018,Unknown Customer,New,36-45,Female,Panaji,Goa,West,Executive 13,P1183,Sports,Yoga Mat,Yoga Mat Model 7,9521,7,15,56649.95,51685.93,"$4,964.02",Net Banking,10,1,No
ORD108343,14-Aug-25,20-Aug-25,C1006,Customer 7,New,26-35,Female,Raipur,Chhattisgarh,West,Executive 14,P1178,Sports,Yoga Mat,Yoga Mat Model 2,35329,6,15,180177.9,157741,"$22,436.9",Credit Card,9,1,Yes
ORD108471,28-Mar-25,02-Apr-25,C1008,Customer 9,New,18-25,Female,Lucknow,Uttar Pradesh,North,Executive 5,P1178,Sports,Yoga Mat,Yoga Mat Model 2,12642,1,35,8217.3,9373.32,"($1,156.02)",Cash,4,1,No
ORD108488,26-Nov-25,29-Nov-25,C1041,Customer 42,New,26-35,Female,Hyderabad,Telangana,South,Executive 3,P1179,Sports,Yoga Mat,Yoga Mat Model 3,21225,7,40,89145,97045.08,"($7,900.08)",Credit Card,11,1,Yes
ORD108624,29-Nov-25,06-Dec-25,C1040,Customer 41,Returning,26-35,Male,Chennai,Tamil Nadu,South,Executive 14,P1184,Sports,Yoga Mat,Yoga Mat Model 8,46629,3,40,83932.2,116687.34,"($32,755.14)",Cash,11,1,No
ORD108744,10-Apr-24,19-Apr-24,C1047,Customer 48,Returning,18-25,Male,Guwahati,Assam,East,Executive 19,P1179,Sports,Yoga Mat,Yoga Mat Model 3,43378,10,35,281957,309301.19,"($27,344.19)",Cash,1,1,Yes
ORD108750,19-Jan-25,20-Jan-25,C1016,Customer 17,New,26-35,Female,Hyderabad,Telangana,South,Executive 17,P1183,Sports,Yoga Mat,Yoga Mat Model 7,22312,10,5,211964,118252.79,"$93,711.21",Credit Card,6,1,No
ORD108830,31-Aug-24,03-Sep-24,C1049,Customer 50,Returning,36-45,Female,Bengaluru,Karnataka,South,Executive 8,P1179,Sports,Yoga Mat,Yoga Mat Model 3,35643,2,30,49900.2,45556.46,"$4,343.74",Credit Card,12,1,Yes
ORD108961,05-Apr-24,07-Apr-24,C1024,Customer 25,New,46-60,Male,Ranchi,Jharkhand,East,Executive 20,P1178,Sports,Yoga Mat,Yoga Mat Model 2,20700,2,50,20700,36251.36,"($15,551.36)",UPI,12,1,Yes
ORD109055,09-Mar-25,18-Mar-25,C1016,Customer 17,Returning,46-60,Female,Kochi,Kerala,South,Executive 5,P1184,Sports,Yoga Mat,Yoga Mat Model 8,8359,1,50,4179.5,5697.82,"($1,518.32)",UPI,4,1,Yes
ORD109238,05-Nov-25,11-Nov-25,C1049,Customer 50,New,36-45,Male,Bhubaneswar,Odisha,East,Executive 5,P1182,Sports,Yoga Mat,Yoga Mat Model 6,278,10,20,2224,2395.34,($171.34),Credit Card,4,1,Yes
ORD109392,19-Apr-24,21-Apr-24,C1014,Customer 15,Returning,18-25,Female,Bhopal,Madhya Pradesh,West,Executive 2,P1180,Sports,Yoga Mat,Yoga Mat Model 4,34006,10,50,170030,278257.57,"($1,08,227.57)",Cash,1,1,Yes
ORD109404,27-Mar-24,06-Apr-24,C1019,Customer 20,New,36-45,Male,Ludhiana,Punjab,North,Executive 8,P1180,Sports,Yoga Mat,Yoga Mat Model 4,49949,9,5,427063.95,261764.38,"$1,65,299.57",Cash,2,1,No
ORD109443,09-Sep-24,14-Sep-24,C1011,Customer 12,Returning,18-25,Male,Bhubaneswar,Odisha,East,Executive 4,P1179,Sports,Yoga Mat,Yoga Mat Model 3,4864,7,40,20428.8,17134.01,"$3,294.79",Net Banking,1,1,Yes
ORD109525,16-Jan-24,22-Jan-24,C1033,Customer 34,Returning,46-60,Male,Ludhiana,Punjab,North,Executive 19,P1179,Sports,Yoga Mat,Yoga Mat Model 3,45274,5,0,215051.5,182831.39,"$32,220.11",Cash,7,1,No
ORD109617,05-Jan-24,06-Jan-24,C1003,Customer 4,New,46-60,Male,Lucknow,Uttar Pradesh,North,Executive 17,P1184,Sports,Yoga Mat,Yoga Mat Model 8,30508,4,30,85422.4,78134.04,"$7,288.36",Net Banking,11,1,Yes
ORD109635,05-Apr-25,12-Apr-25,C1049,Customer 50,Returning,18-25,Female,Ludhiana,Punjab,North,Executive 11,P1182,Sports,Yoga Mat,Yoga Mat Model 6,38408,8,25,230448,177559.31,"$52,888.69",Net Banking,8,1,No
ORD109660,11-Feb-24,18-Feb-24,C1049,Customer 50,Returning,26-35,Male,Ranchi,Jharkhand,East,Executive 2,P1183,Sports,Yoga Mat,Yoga Mat Model 7,1631,1,15,1386.35,1124.97,$261.38,UPI,11,1,No
ORD109959,11-Sep-25,15-Sep-25,C1038,Customer 39,New,18-25,Female,Hyderabad,Telangana,South,Executive 13,P1184,Sports,Yoga Mat,Yoga Mat Model 8,37975,1,15,32278.75,19381.51,"$12,897.24",Cash,12,1,Yes
ORD100094,03-Feb-25,11-Feb-25,C1002,Customer 3,Returning,36-45,Female,Mumbai,Maharashtra,West,Executive 3,P1089,Fashion,Shoes,Shoes Model 1,15902,2,50,15902,26423.85,"($10,521.85)",Cash,3,1,No
ORD100147,15-May-24,17-May-24,C1011,Customer 12,Returning,46-60,Female,Ahmedabad,Gujarat,West,Executive 3,P1091,Fashion,Shoes,Shoes Model 3,36421,2,50,36421,56024.22,"($19,603.22)",Cash,7,1,No
ORD100247,19-Nov-24,20-Nov-24,C1024,Customer 25,New,18-25,Male,Raipur,Chhattisgarh,West,Executive 3,P1092,Fashion,Shoes,Shoes Model 4,33053,2,20,52884.8,56461.22,"($3,576.42)",Cash,10,1,No
ORD100359,19-Nov-25,20-Nov-25,C1004,Customer 5,New,46-60,Male,Panaji,Goa,West,Executive 15,P1090,Fashion,Shoes,Shoes Model 2,14479,5,20,57916,42487.6,"$15,428.4",UPI,10,1,Yes
ORD100372,01-Sep-24,04-Sep-24,C1039,Customer 40,New,26-35,Female,Visakhapatnam,Andhra Pradesh,South,Executive 10,P1090,Fashion,Shoes,Shoes Model 2,27545,1,40,16527,16693.3,($166.3),UPI,9,1,No
ORD100455,13-Apr-25,15-Apr-25,C1006,Customer 7,New,18-25,Male,Hyderabad,Telangana,South,Executive 7,P1093,Fashion,Shoes,Shoes Model 5,10391,5,35,33770.75,43792.04,"($10,021.29)",Net Banking,12,1,Yes
ORD101048,09-Apr-25,11-Apr-25,C1009,Customer 10,Returning,26-35,Female,Ludhiana,Punjab,North,Executive 18,P1094,Fashion,Shoes,Shoes Model 6,25486,5,10,114687,75872.55,"$38,814.45",UPI,5,1,Yes
ORD101064,26-Feb-24,29-Feb-24,C1042,Customer 43,New,36-45,Male,Ranchi,Jharkhand,East,Executive 8,P1095,Fashion,Shoes,Shoes Model 7,44949,10,50,224745,328500.71,"($1,03,755.71)",Net Banking,3,1,Yes
ORD101074,11-Sep-24,12-Sep-24,C1016,Customer 17,Returning,18-25,Female,Kochi,Kerala,South,Executive 6,P1093,Fashion,Shoes,Shoes Model 5,18346,5,35,59624.5,51835.71,"$7,788.79",UPI,10,1,No
ORD101102,19-Mar-25,26-Mar-25,C1027,Customer 28,Returning,18-25,Male,Nagpur,Maharashtra,West,Executive 13,P1095,Fashion,Shoes,Shoes Model 7,19701,2,5,37431.9,32184.97,"$5,246.93",Credit Card,5,1,No
ORD101126,06-Mar-24,08-Mar-24,C1034,Customer 35,Returning,18-25,Male,Kochi,Kerala,South,Executive 18,P1092,Fashion,Shoes,Shoes Model 4,22782,4,25,68346,73696.23,"($5,350.23)",Cash,3,1,No
ORD101245,10-Oct-24,19-Oct-24,C1049,Customer 50,Returning,46-60,Female,Patna,Bihar,East,Executive 18,P1095,Fashion,Shoes,Shoes Model 7,32230,6,50,96690,127019.38,"($30,329.38)",Credit Card,9,1,Yes
ORD101288,19-May-24,27-May-24,C1014,Customer 15,Returning,26-35,Female,Lucknow,Uttar Pradesh,North,Executive 8,P1089,Fashion,Shoes,Shoes Model 1,29881,1,0,29881,18902.62,"$10,978.38",Credit Card,10,1,Yes
ORD101749,26-Feb-24,02-Mar-24,C1025,Customer 26,Returning,26-35,Female,Kochi,Kerala,South,Executive 4,P1092,Fashion,Shoes,Shoes Model 4,11314,7,50,39599,55540.96,"($15,941.96)",Cash,3,1,Yes
ORD101876,30-Mar-25,04-Apr-25,C1016,Customer 17,Returning,18-25,Female,Kolkata,West Bengal,East,Executive 9,P1096,Fashion,Shoes,Shoes Model 8,16057,6,10,86707.8,90398.32,"($3,690.52)",UPI,2,1,Yes
ORD101947,02-Jul-24,09-Jul-24,C1039,Customer 40,New,18-25,Male,New Delhi,Delhi,North,Executive 9,P1089,Fashion,Shoes,Shoes Model 1,11361,6,35,44307.9,40913.66,"$3,394.24",UPI,10,1,No
ORD102000,16-Jan-24,23-Jan-24,C1005,Customer 6,Returning,36-45,Female,New Delhi,Delhi,North,Executive 10,P1091,Fashion,Shoes,Shoes Model 3,46488,8,20,297523.2,231342.67,"$66,180.53",Credit Card,4,1,No
ORD102084,15-Jun-25,25-Jun-25,C1045,Customer 46,Returning,36-45,Male,Gurugram,Haryana,North,Executive 10,P1091,Fashion,Shoes,Shoes Model 3,9880,6,50,29640,35045.41,"($5,405.41)",Cash,8,1,No
ORD102156,08-May-24,16-May-24,C1023,Customer 24,Returning,26-35,Female,Patna,Bihar,East,Executive 18,P1091,Fashion,Shoes,Shoes Model 3,42802,5,30,149807,108998.28,"$40,808.72",UPI,3,1,Yes
ORD102160,28-Aug-25,02-Sep-25,C1036,Customer 37,Returning,36-45,Female,Noida,Uttar Pradesh,North,Executive 20,P1091,Fashion,Shoes,Shoes Model 3,30011,9,5,256594.05,156113.26,"$1,00,480.79",Credit Card,12,1,No
ORD102268,23-Aug-24,02-Sep-24,C1003,Customer 4,New,36-45,Female,Pune,Maharashtra,West,Executive 17,P1092,Fashion,Shoes,Shoes Model 4,36245,7,50,126857.5,199096.82,"($72,239.32)",Net Banking,7,1,No
ORD102701,05-Apr-25,12-Apr-25,C1011,Customer 12,New,18-25,Female,Lucknow,Uttar Pradesh,North,Executive 16,P1095,Fashion,Shoes,Shoes Model 7,17526,1,5,16649.7,11825.94,"$4,823.76",Net Banking,10,1,No
ORD102792,15-Nov-25,19-Nov-25,C1042,Customer 43,Returning,18-25,Male,Indore,Madhya Pradesh,West,Executive 20,P1091,Fashion,Shoes,Shoes Model 3,46793,1,35,30415.45,40158.21,"($9,742.76)",UPI,6,1,No
ORD102827,12-Oct-25,21-Oct-25,C1018,Customer 19,Returning,46-60,Male,Lucknow,Uttar Pradesh,North,Executive 10,P1096,Fashion,Shoes,Shoes Model 8,2408,6,30,10113.6,8602.39,"$1,511.21",Credit Card,8,1,No
ORD102864,21-Feb-25,23-Feb-25,C1018,Customer 19,New,36-45,Male,Kolkata,West Bengal,East,Executive 3,P1089,Fashion,Shoes,Shoes Model 1,9888,5,15,42024,42404.51,($380.51),UPI,10,1,No
ORD102956,24-Feb-24,29-Feb-24,C1036,Customer 37,Returning,46-60,Female,Visakhapatnam,Andhra Pradesh,South,Executive 6,P1090,Fashion,Shoes,Shoes Model 2,26500,10,30,185500,209769.93,"($24,269.93)",Cash,2,1,Yes
ORD103090,07-Jun-25,17-Jun-25,C1031,Customer 32,New,18-25,Male,Bhubaneswar,Odisha,East,Executive 4,P1090,Fashion,Shoes,Shoes Model 2,25008,6,15,127540.8,134982.15,"($7,441.35)",Cash,3,1,Yes
ORD103365,15-Dec-25,25-Dec-25,C1048,Customer 49,New,26-35,Male,Panaji,Goa,West,Executive 13,P1089,Fashion,Shoes,Shoes Model 1,27760,2,50,27760,39505.12,"($11,745.12)",Net Banking,9,1,Yes
ORD103371,25-May-25,26-May-25,C1028,Customer 29,New,18-25,Female,New Delhi,Delhi,North,Executive 3,P1089,Fashion,Shoes,Shoes Model 1,48654,5,15,206779.5,206248.75,$530.75,Cash,10,1,No
ORD103606,29-Feb-24,02-Mar-24,C1044,Customer 45,Returning,18-25,Male,Nagpur,Maharashtra,West,Executive 5,P1089,Fashion,Shoes,Shoes Model 1,38917,3,15,99238.35,60862.37,"$38,375.98",Cash,2,1,No
ORD103744,15-Sep-24,20-Sep-24,C1010,Customer 11,New,26-35,Female,Indore,Madhya Pradesh,West,Executive 6,P1096,Fashion,Shoes,Shoes Model 8,47133,9,40,254518.2,394187.94,"($1,39,669.74)",Cash,2,1,Yes
ORD103836,18-Nov-24,28-Nov-24,C1002,Customer 3,New,36-45,Male,Visakhapatnam,Andhra Pradesh,South,Executive 14,P1094,Fashion,Shoes,Shoes Model 6,5051,5,30,17678.5,19233.33,"($1,554.83)",Cash,10,1,Yes
ORD103843,15-Jan-24,18-Jan-24,C1007,Customer 8,Returning,26-35,Female,Ludhiana,Punjab,North,Executive 7,P1093,Fashion,Shoes,Shoes Model 5,21449,10,50,107245,145589.93,"($38,344.93)",Net Banking,4,1,Yes
ORD104243,21-Jan-24,29-Jan-24,C1038,Customer 39,Returning,36-45,Female,Panaji,Goa,West,Executive 16,P1091,Fashion,Shoes,Shoes Model 3,23360,3,25,52560,61370.26,"($8,810.26)",Credit Card,10,1,Yes
ORD104380,25-Dec-25,04-Jan-26,C1017,Customer 18,Returning,46-60,Male,Guwahati,Assam,East,Executive 10,P1091,Fashion,Shoes,Shoes Model 3,21233,8,30,118904.8,130757.49,"($11,852.69)",Net Banking,6,1,Yes
ORD104536,12-Nov-25,15-Nov-25,C1018,Customer 19,Returning,18-25,Female,Visakhapatnam,Andhra Pradesh,South,Executive 10,P1091,Fashion,Shoes,Shoes Model 3,14658,9,30,92345.4,99146.54,"($6,801.14)",Cash,6,1,Yes
ORD104599,13-Oct-25,20-Oct-25,C1045,Customer 46,Returning,26-35,Male,Visakhapatnam,Andhra Pradesh,South,Executive 5,P1093,Fashion,Shoes,Shoes Model 5,37314,8,15,253735.2,232291.07,"$21,444.13",Net Banking,8,1,No
ORD104623,18-Mar-24,23-Mar-24,C1020,Customer 21,New,36-45,Male,Jaipur,Rajasthan,North,Executive 5,P1091,Fashion,Shoes,Shoes Model 3,33831,2,20,54129.6,55482.05,"($1,352.45)",UPI,11,1,Yes
ORD104692,03-Jan-25,11-Jan-25,C1027,Customer 28,Returning,36-45,Female,Coimbatore,Tamil Nadu,South,Executive 14,P1093,Fashion,Shoes,Shoes Model 5,39855,10,40,239130,240415.78,"($1,285.78)",Cash,4,1,No
ORD104866,13-Aug-24,19-Aug-24,C1023,Customer 24,Returning,26-35,Female,Ludhiana,Punjab,North,Executive 12,P1094,Fashion,Shoes,Shoes Model 6,9734,5,5,46236.5,26507.2,"$19,729.3",Net Banking,11,1,No
ORD104913,03-Mar-25,09-Mar-25,C1041,Customer 42,Returning,26-35,Male,Noida,Uttar Pradesh,North,Executive 1,P1095,Fashion,Shoes,Shoes Model 7,43572,8,0,348576,229109.92,"$1,19,466.08",Credit Card,12,1,Yes
ORD105250,19-Jan-24,25-Jan-24,C1047,Customer 48,Returning,26-35,Female,Kolkata,West Bengal,East,Executive 8,P1093,Fashion,Shoes,Shoes Model 5,26214,6,0,157284,88502.38,"$68,781.62",Net Banking,8,1,No
ORD105361,07-May-24,15-May-24,C1019,Customer 20,Returning,18-25,Male,Surat,Gujarat,West,Executive 20,P1092,Fashion,Shoes,Shoes Model 4,49952,10,15,424592,265917.09,"$1,58,674.91",Cash,8,1,No
ORD105420,06-May-25,08-May-25,C1002,Customer 3,Returning,36-45,Male,Hyderabad,Telangana,South,Executive 19,P1094,Fashion,Shoes,Shoes Model 6,25566,9,40,138056.4,186056.81,"($48,000.41)",UPI,10,1,Yes
ORD105453,20-May-25,22-May-25,C1016,Customer 17,New,46-60,Female,Ranchi,Jharkhand,East,Executive 3,P1094,Fashion,Shoes,Shoes Model 6,43029,10,40,258174,323299.91,"($65,125.91)",UPI,1,1,Yes
ORD105543,27-Mar-25,04-Apr-25,C1018,Customer 19,New,18-25,Female,Hyderabad,Telangana,South,Executive 17,P1092,Fashion,Shoes,Shoes Model 4,8667,3,0,26001,16643.71,"$9,357.29",Credit Card,4,1,Yes
ORD105633,02-Apr-25,11-Apr-25,C1034,Customer 35,Returning,26-35,Female,Patna,Bihar,East,Executive 18,P1091,Fashion,Shoes,Shoes Model 3,581,9,0,5229,3811.73,"$1,417.27",Net Banking,2,1,No
ORD105897,10-Sep-25,16-Sep-25,C1020,Customer 21,New,18-25,Male,New Delhi,Delhi,North,Executive 11,P1095,Fashion,Shoes,Shoes Model 7,26655,4,5,101289,85527.66,"$15,761.34",Cash,11,1,No
ORD105903,05-Dec-25,09-Dec-25,C1003,Customer 4,Returning,46-60,Male,Ludhiana,Punjab,North,Executive 20,P1093,Fashion,Shoes,Shoes Model 5,40097,4,15,136329.8,114785.92,"$21,543.88",Credit Card,6,1,Yes
ORD105971,30-Jun-25,07-Jul-25,C1016,Customer 17,Returning,18-25,Female,Guwahati,Assam,East,Executive 1,P1095,Fashion,Shoes,Shoes Model 7,44171,2,40,53005.2,44177.74,"$8,827.46",Net Banking,1,1,Yes
ORD106060,20-Mar-24,24-Mar-24,C1022,Customer 23,New,26-35,Female,Ludhiana,Punjab,North,Executive 8,P1090,Fashion,Shoes,Shoes Model 2,5302,10,50,26510,33298.04,"($6,788.04)",Credit Card,9,1,No
ORD106172,14-Jan-24,20-Jan-24,C1039,Customer 40,Returning,46-60,Male,Ranchi,Jharkhand,East,Executive 4,P1094,Fashion,Shoes,Shoes Model 6,43599,6,5,248514.3,237660.43,"$10,853.87",Credit Card,5,1,Yes
ORD106260,17-May-24,23-May-24,C1027,Customer 28,Returning,46-60,Male,Noida,Uttar Pradesh,North,Executive 20,P1092,Fashion,Shoes,Shoes Model 4,25710,2,20,41136,47867.7,"($6,731.7)",Net Banking,7,1,No
ORD106286,03-Nov-24,05-Nov-24,C1027,Customer 28,Returning,26-35,Female,Jaipur,Rajasthan,North,Executive 11,P1089,Fashion,Shoes,Shoes Model 1,38390,4,5,145882,119164.3,"$26,717.7",Credit Card,7,1,Yes
ORD106311,17-Sep-25,23-Sep-25,C1002,Customer 3,New,46-60,Male,Jaipur,Rajasthan,North,Executive 19,P1096,Fashion,Shoes,Shoes Model 8,6935,8,40,33288,45341.9,"($12,053.9)",UPI,12,1,No
ORD106430,11-Aug-25,16-Aug-25,C1041,Customer 42,Returning,36-45,Female,Mysuru,Karnataka,South,Executive 14,P1096,Fashion,Shoes,Shoes Model 8,24010,6,0,136857,111948.76,"$24,908.24",UPI,8,1,Yes
ORD106518,23-Aug-25,30-Aug-25,C1007,Customer 8,Returning,46-60,Female,Gurugram,Haryana,North,Executive 4,P1092,Fashion,Shoes,Shoes Model 4,30977,2,40,37172.4,43784.71,"($6,612.31)",Credit Card,1,1,No
ORD106580,23-Jan-24,27-Jan-24,C1033,Customer 34,Returning,46-60,Male,Ahmedabad,Gujarat,West,Executive 13,P1090,Fashion,Shoes,Shoes Model 2,1694,1,35,1101.1,1567.6,($466.5),Cash,5,1,No
ORD106690,31-Mar-24,08-Apr-24,C1000,Customer 1,Returning,46-60,Female,Patna,Bihar,East,Executive 19,P1095,Fashion,Shoes,Shoes Model 7,32813,8,0,262504,168091.54,"$94,412.46",Credit Card,3,1,No
ORD106730,17-Aug-24,22-Aug-24,C1039,Customer 40,New,36-45,Male,Visakhapatnam,Andhra Pradesh,South,Executive 5,P1093,Fashion,Shoes,Shoes Model 5,6146,2,50,6146,6214.57,($68.57),Cash,5,1,Yes
ORD106771,04-Apr-25,08-Apr-25,C1041,Customer 42,Returning,26-35,Female,Guwahati,Assam,East,Executive 7,P1090,Fashion,Shoes,Shoes Model 2,29840,7,25,156660,162358.12,"($5,698.12)",Net Banking,3,1,Yes
ORD106839,26-Nov-24,27-Nov-24,C1008,Customer 9,New,18-25,Female,Noida,Uttar Pradesh,North,Executive 15,P1094,Fashion,Shoes,Shoes Model 6,15785,4,20,50512,54148.25,"($3,636.25)",Cash,5,1,Yes
ORD106905,05-Oct-25,09-Oct-25,C1048,Customer 49,Returning,46-60,Female,Hyderabad,Telangana,South,Executive 9,P1090,Fashion,Shoes,Shoes Model 2,46909,7,40,197017.8,274754.56,"($77,736.76)",UPI,11,1,No
ORD106911,22-Jan-25,26-Jan-25,C1026,Customer 27,Returning,18-25,Female,Bhubaneswar,Odisha,East,Executive 12,P1094,Fashion,Shoes,Shoes Model 6,42213,5,15,179405.25,145337.13,"$34,068.12",Net Banking,2,1,No
ORD106918,10-Jun-25,12-Jun-25,C1021,Customer 22,Returning,46-60,Female,Visakhapatnam,Andhra Pradesh,South,Executive 6,P1091,Fashion,Shoes,Shoes Model 3,33670,7,30,164983,189977.36,"($24,994.36)",Credit Card,12,1,No
ORD106940,06-Jan-24,12-Jan-24,C1043,Customer 44,New,18-25,Male,Patna,Bihar,East,Executive 16,P1091,Fashion,Shoes,Shoes Model 3,40923,10,10,368307,362181.86,"$6,125.14",Net Banking,2,1,No
ORD107017,30-Mar-25,06-Apr-25,C1032,Customer 33,Returning,36-45,Male,Ranchi,Jharkhand,East,Executive 4,P1094,Fashion,Shoes,Shoes Model 6,38136,6,35,148730.4,193528.8,"($44,798.4)",Net Banking,3,1,Yes
ORD107164,01-Jul-24,11-Jul-24,C1008,Customer 9,Returning,36-45,Female,Bengaluru,Karnataka,South,Executive 10,P1093,Fashion,Shoes,Shoes Model 5,3848,4,40,9235.2,11908.7,"($2,673.5)",Cash,3,1,No
ORD107236,27-Apr-24,29-Apr-24,C1012,Customer 13,New,26-35,Male,Jaipur,Rajasthan,North,Executive 20,P1095,Fashion,Shoes,Shoes Model 7,37402,3,35,72933.9,84274.01,"($11,340.11)",UPI,10,1,Yes
ORD107410,17-Feb-25,21-Feb-25,C1009,Customer 10,Returning,36-45,Male,Lucknow,Uttar Pradesh,North,Executive 13,P1095,Fashion,Shoes,Shoes Model 7,6572,2,10,11829.6,8049.9,"$3,779.7",Net Banking,1,1,No
ORD108022,02-Apr-24,07-Apr-24,C1005,Customer 6,Returning,46-60,Male,Guwahati,Assam,East,Executive 18,P1092,Fashion,Shoes,Shoes Model 4,11842,10,10,106578,111123.95,"($4,545.95)",Net Banking,11,1,No
ORD108078,09-Sep-24,16-Sep-24,C1030,Customer 31,New,46-60,Male,New Delhi,Delhi,North,Executive 20,P1096,Fashion,Shoes,Shoes Model 8,22747,4,15,77339.8,76454.92,$884.88,Credit Card,6,1,No
ORD108103,26-Sep-25,28-Sep-25,C1003,Customer 4,New,46-60,Female,Lucknow,Uttar Pradesh,North,Executive 13,P1092,Fashion,Shoes,Shoes Model 4,2123,4,15,7218.2,7190.93,$27.27,Net Banking,6,1,No
ORD108138,01-May-25,02-May-25,C1026,Customer 27,Returning,26-35,Female,Raipur,Chhattisgarh,West,Executive 18,P1089,Fashion,Shoes,Shoes Model 1,5482,7,15,32617.9,28441.36,"$4,176.54",UPI,5,1,No
ORD108222,05-Jun-24,12-Jun-24,C1007,Customer 8,New,18-25,Female,Gurugram,Haryana,North,Executive 14,P1089,Fashion,Shoes,Shoes Model 1,26415,1,0,26415,23105.67,"$3,309.33",Net Banking,2,1,No
ORD108259,04-Jun-24,10-Jun-24,C1041,Customer 42,New,36-45,Male,Guwahati,Assam,East,Executive 6,P1091,Fashion,Shoes,Shoes Model 3,40399,8,10,290872.8,252827.71,"$38,045.09",Net Banking,9,1,No
ORD108350,10-Jul-24,13-Jul-24,C1023,Customer 24,New,46-60,Female,Ranchi,Jharkhand,East,Executive 9,P1095,Fashion,Shoes,Shoes Model 7,29785,4,20,95312,75793.71,"$19,518.29",Cash,3,1,Yes
ORD108521,07-Mar-25,10-Mar-25,C1029,Customer 30,Returning,46-60,Male,Surat,Gujarat,West,Executive 16,P1092,Fashion,Shoes,Shoes Model 4,8350,1,10,7515,7910.92,($395.92),UPI,1,1,Yes
