Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Customer_Type,Age_Group,Gender,City,State,Region,Sales_Executive,Product_ID,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount (%),Sales,Cost,Profit,Payment_Mode,Delivery_Days,Customer_Rating,Returned
ORD103345,2025-09-20,2025-09-22,C1017,Customer 18,New,36-45,Male,Pune,Maharashtra,West,Executive 1,P1179,Sports,Yoga Mat,Yoga Mat Model 3,7291,4,35,18956.6,18034.77,921.83,Net Banking,9,3,No
ORD103346,2024-04-09,2024-04-10,C1048,Customer 49,Returning,26-35,Male,Kolkata,West Bengal,East,Executive 5,P1084,Fashion,Shirt,Shirt Model 4,47517,9,15,363505.05,256780.61,106724.44,Net Banking,3,2,Yes
ORD103347,2024-08-28,2024-09-02,C1021,Customer 22,New,18-25,Female,Indore,Madhya Pradesh,West,Executive 16,P1127,Grocery,Rice,Rice Model 7,26633,6,35,103868.7,118658.12,-14789.42,Net Banking,7,1,Yes
ORD103348,2025-12-16,2025-12-17,C1002,Customer 3,New,36-45,Male,Surat,Gujarat,West,Executive 6,P1165,Sports,Football,Football Model 5,48054,5,35,156175.5,185915.08,-29739.58,Credit Card,10,2,Yes
ORD103349,2024-11-04,2024-11-13,C1042,Customer 43,New,36-45,Male,New Delhi,Delhi,North,Executive 19,P1165,Sports,Football,Football Model 5,44343,7,15,263840.85,167240.29,96600.56,Cash,12,3,No
ORD103350,2025-11-23,2025-12-02,C1003,Customer 4,New,46-60,Female,Guwahati,Assam,East,Executive 15,P1085,Fashion,Shirt,Shirt Model 5,6556,4,5,24912.8,19118.21,5794.59,Credit Card,12,5,Yes
ORD103351,2024-07-16,2024-07-24,C1003,Customer 4,Returning,36-45,Female,Gurugram,Haryana,North,Executive 1,P1027,Electronics,Monitor,Monitor Model 3,43853,4,40,105247.2,94623.87,10623.33,Cash,12,3,Yes
ORD103352,2025-07-16,2025-07-21,C1011,Customer 12,New,26-35,Female,Bhopal,Madhya Pradesh,West,Executive 15,P1012,Electronics,Mobile,Mobile Model 4,4407,8,35,22916.4,21588.01,1328.39,Net Banking,11,1,Yes
ORD103353,2024-02-18,2024-02-25,C1023,Customer 24,New,46-60,Male,Ludhiana,Punjab,North,Executive 19,P1125,Electronic,Rice,Rice Model 5,5534,3,35,10791.3,12616.22,-1824.92,UPI,11,1,Yes
ORD103354,2025-02-01,2025-02-04,C1041,Customer 42,Returning,46-60,Female,Bhubaneswar,Odisha,East,Executive 14,P1178,Sports,Yoga Mat,Yoga Mat Model 2,1544,5,5,7334,5615.88,1718.12,Net Banking,1,5,No
ORD103355,2025-01-28,2025-02-04,C1006,Customer 7,New,26-35,Male,Chennai,Tamil Nadu,South,Executive 16,P1081,Fashion,Shirt,Shirt Model 1,33042,7,20,185035.2,138479.95,46555.25,Credit Card,1,5,No
ORD103356,2024-11-25,2024-11-29,C1012,Customer 13,Returning,26-35,Male,Indore,Madhya Pradesh,West,Executive 17,P1162,Sports,Football,Football Model 2,38880,7,50,136080,147646.98,-11566.98,Net Banking,2,4,No
ORD103357,2025-10-24,2025-10-31,C1034,Customer 35,Returning,26-35,Female,Kochi,Kerala,South,Executive 19,P1098,Fashion,Jeans,Jeans Model 2,18434,3,10,49771.8,28363.99,21407.81,Credit Card,6,3,Yes
ORD103358,2024-02-25,2024-02-26,C1012,Customer 13,Returning,18-25,Female,Ludhiana,Punjab,North,Executive 8,P1066,Furniture,Cabinet,Cabinet Model 2,48890,5,50,122225,132880.8,-10655.8,UPI,9,5,No
ORD103359,2024-08-26,2024-08-31,C1035,Customer 36,New,18-25,Male,Patna,Bihar,East,Executive 15,P1114,Fashion,Jacket,Jacket Model 2,33266,4,20,106451.2,69351.28,37099.92,Credit Card,3,5,Yes
ORD103360,2025-07-24,2025-07-26,C1024,Customer 25,Returning,18-25,Female,Patna,Bihar,East,Executive 4,P1002,Electronics,Laptop,Laptop Model 2,14905,5,0,74525,43114.85,31410.15,Net Banking,4,4,Yes
ORD103361,2025-05-25,2025-05-30,C1020,Customer 21,Returning,36-45,Male,Guwahati,Assam,East,Executive 17,P1070,Furniture,Cabinet,Cabinet Model 6,41966,9,0,377694,191901.36,185792.64,UPI,1,1,Yes
ORD103362,2024-08-21,2024-08-25,C1003,Customer 4,New,18-25,Female,Ranchi,Jharkhand,East,Executive 9,P1003,Electronics,Laptop,Laptop Model 3,5322,2,15,9047.4,9319.86,-272.46,Credit Card,2,3,Yes
ORD103363,2025-08-17,2025-08-20,C1029,Customer 30,Returning,26-35,Female,Lucknow,Uttar Pradesh,North,Executive 15,P1182,Sports,Yoga Mat,Yoga Mat Model 6,27658,5,25,103717.5,92631.91,11085.59,Cash,7,5,Yes
ORD103364,2025-01-17,2025-01-26,C1047,Customer 48,New,26-35,Female,Kochi,Kerala,South,Executive 10,P1125,Grocery,Rice,Rice Model 5,3016,10,5,28652,19036.25,9615.75,Net Banking,12,1,Yes
ORD103365,2025-12-15,2025-12-25,C1048,Customer 49,New,26-35,Male,Panaji,Goa,West,Executive 13,P1089,Fashion,Shoes,Shoes Model 1,27760,2,50,27760,39505.12,-11745.12,Net Banking,9,1,Yes
ORD103366,2025-01-21,2025-01-28,C1026,Customer 27,New,46-60,Male,Patna,Bihar,East,Executive 1,P1173,Sports,Cricket Bat,Cricket Bat Model 5,33022,7,30,161807.8,152512.95,9294.85,Cash,9,4,No
ORD103367,2025-09-03,2025-09-11,C1028,Customer 29,Returning,46-60,Female,Bhubaneswar,Odisha,East,Executive 7,P1178,Sports,Yoga Mat,Yoga Mat Model 2,43706,9,0,393354,203622.34,189731.66,Net Banking,6,1,No
ORD103368,2025-06-21,2025-06-24,C1012,Customer 13,New,46-60,Male,Jaipur,Rajasthan,North,Executive 9,P1120,Fashion,Jacket,Jacket Model 8,18615,2,10,33507,25886.08,7620.92,Net Banking,6,4,Yes
ORD103369,2025-04-02,2025-04-06,C1041,Customer 42,Returning,36-45,Female,Nagpur,Maharashtra,West,Executive 12,P1040,Electronics,Keyboard,Keyboard Model 8,5431,8,15,36930.8,24369.3,12561.5,Credit Card,4,1,No
ORD103370,2025-06-10,2025-06-18,C1043,Customer 44,New,18-25,Male,Hyderabad,Telangana,South,Executive 11,P1199,Sports,Dumbbell,Dumbbell Model 7,49372,8,30,276483.2,307419.16,-30935.96,Credit Card,1,5,Yes
ORD103371,2025-05-25,2025-05-26,C1028,Customer 29,New,18-25,Female,New Delhi,Delhi,North,Executive 3,P1089,Fashion,Shoes,Shoes Model 1,48654,5,15,206779.5,206248.75,530.75,Cash,10,1,No
ORD103372,2024-11-13,2024-11-21,C1000,Customer 1,Returning,46-60,Female,Ahmedabad,Gujarat,West,Executive 15,P1194,Sports,Dumbbell,Dumbbell Model 2,10477,5,50,26192.5,38649.34,-12456.84,Cash,10,4,Yes
ORD103373,2024-09-19,2024-09-23,C1027,Customer 28,Returning,18-25,Female,Surat,Gujarat,West,Executive 5,P1162,Sports,Football,Football Model 2,45708,7,35,207971.4,185678.38,22293.02,UPI,9,5,No
ORD103374,2024-06-16,2024-06-25,C1042,Customer 43,Returning,18-25,Male,Jaipur,Rajasthan,North,Executive 4,P1096,Fashion,Shoes,Shoes Model 8,26192,7,35,119173.6,96776.2,22397.4,UPI,9,4,Yes
ORD103375,2025-04-20,2025-04-22,C1000,Customer 1,Returning,36-45,Male,Mysuru,Karnataka,South,Executive 3,P1133,Grocery,Oil,Oil Model 5,39961,9,0,359649,204076.41,155572.59,UPI,4,1,No
ORD103376,2024-02-03,2024-02-09,C1002,Customer 3,New,36-45,Female,Ahmedabad,Gujarat,West,Executive 16,P1061,Furniture,Sofa,Sofa Model 5,19456,2,35,25292.8,35200.09,-9907.29,Cash,2,3,No
ORD103377,2024-12-19,2024-12-25,C1019,Customer 20,Returning,18-25,Male,Jaipur,Rajasthan,North,Executive 11,P1094,Fashion,Shoes,Shoes Model 6,38570,2,30,53998,66125.64,-12127.64,Cash,12,5,Yes
ORD103378,2024-12-23,2024-12-30,C1025,Customer 26,New,18-25,Male,Gurugram,Haryana,North,Executive 8,P1132,Grocery,Oil,Oil Model 4,27105,5,40,81315,92133.62,-10818.62,UPI,1,4,No
ORD103379,2024-09-25,2024-09-29,C1020,Customer 21,New,36-45,Male,Chennai,Tamil Nadu,South,Executive 14,P1094,Fashion,Shoes,Shoes Model 6,15239,7,20,85338.4,75467.29,9871.11,Net Banking,11,4,No
ORD103380,2025-10-02,2025-10-10,C1031,Customer 32,New,26-35,Female,Coimbatore,Tamil Nadu,South,Executive 11,P1039,Electronics,Keyboard,Keyboard Model 7,18059,5,40,54177,83200.21,-29023.21,Cash,10,1,No
ORD103381,2024-08-09,2024-08-15,C1001,Customer 2,New,36-45,Male,Ludhiana,Punjab,North,Executive 17,P1071,Furniture,Cabinet,Cabinet Model 7,2674,7,15,15910.3,14400.85,1509.45,Cash,11,4,No
ORD103382,2024-04-10,2024-04-14,C1009,Customer 10,Returning,18-25,Male,Mysuru,Karnataka,South,Executive 20,P1168,Sports,Football,Football Model 8,38297,2,10,68934.6,53092.52,15842.08,Cash,4,5,No
ORD103383,2025-04-28,2025-04-29,C1046,Customer 47,New,26-35,Male,Ludhiana,Punjab,North,Executive 20,P1025,Electronics,Monitor,Monitor Model 1,25212,4,15,85720.8,76134.91,9585.89,Credit Card,11,2,No
ORD103384,2024-05-10,2024-05-16,C1037,Customer 38,New,26-35,Female,Ludhiana,Punjab,North,Executive 4,P1029,Electronics,Monitor,Monitor Model 5,45606,10,10,410454,373389.24,37064.76,UPI,3,5,Yes
ORD103385,2024-01-03,2024-01-04,C1027,Customer 28,New,26-35,Male,Panaji,Goa,West,Executive 20,P1044,Furniture,Chair,Chair Model 4,17680,6,5,100776,72823.53,27952.47,UPI,8,4,No
ORD103386,2024-05-05,2024-05-15,C1027,Customer 28,New,46-60,Male,Surat,Gujarat,West,Executive 5,P1157,Grocery,Coffee,Coffee Model 5,9886,4,15,33612.4,36604.66,-2992.26,Cash,10,1,Yes
ORD103387,2024-08-02,2024-08-08,C1013,Customer 14,New,36-45,Male,Ludhiana,Punjab,North,Executive 6,P1183,Sports,Yoga Mat,Yoga Mat Model 7,49539,9,35,289803.15,367287.21,-77484.06,Cash,6,1,No
ORD103388,2025-12-09,2025-12-10,C1036,Customer 37,Returning,18-25,Female,Patna,Bihar,East,Executive 3,P1194,Sports,Dumbbell,Dumbbell Model 2,28222,9,10,228598.2,187789.96,40808.24,Credit Card,2,5,Yes
ORD103389,2024-10-24,2024-10-29,C1024,Customer 25,New,18-25,Female,Kolkata,West Bengal,East,Executive 5,P1154,Grocery,Coffee,Coffee Model 2,32095,1,15,27280.75,23603.73,3677.02,Cash,11,4,Yes
ORD103390,2024-05-24,2024-05-27,C1013,Customer 14,New,26-35,Female,Hyderabad,Telangana,South,Executive 7,P1116,Fashion,Jacket,Jacket Model 4,36551,4,30,102342.8,106816.69,-4473.89,UPI,3,3,No
ORD103391,2024-04-16,2024-04-21,C1021,Customer 22,New,46-60,Female,Guwahati,Assam,East,Executive 20,P1002,Electronics,Laptop,Laptop Model 2,18287,5,35,59432.75,57363.1,2069.65,UPI,8,4,No
ORD103392,2024-08-07,2024-08-12,C1017,Customer 18,New,18-25,Female,Patna,Bihar,East,Executive 2,P1099,Fashion,Jeans,Jeans Model 3,45411,6,10,245219.4,228884.39,16335.01,Credit Card,3,5,Yes
ORD103393,2025-10-09,2025-10-12,C1017,Customer 18,Returning,36-45,Male,Bhopal,Madhya Pradesh,West,Executive 4,P1148,Grocery,Tea,Tea Model 4,38584,6,25,173628,211497.26,-37869.26,Net Banking,8,3,No
ORD103394,2025-05-20,2025-05-23,C1045,Customer 46,New,36-45,Female,Mumbai,Maharashtra,West,Executive 14,P1046,Furniture,Chair,Chair Model 6,22793,1,5,21653.35,18636.99,3016.36,Credit Card,3,1,No
ORD103395,2024-07-18,2024-07-26,C1028,Customer 29,New,36-45,Female,Ranchi,Jharkhand,East,Executive 6,P1073,Furniture,Bed,Bed Model 1,34047,5,50,85117.5,159164.77,-74047.27,Net Banking,2,3,Yes
ORD103396,2025-06-15,2025-06-19,C1000,Customer 1,Returning,46-60,Male,Bengaluru,Karnataka,South,Executive 17,P1045,Furniture,Chair,Chair Model 5,1497,8,40,7185.6,10588.73,-3403.13,Credit Card,3,1,Yes
ORD103397,2024-12-30,2025-01-02,C1040,Customer 41,New,18-25,Female,New Delhi,Delhi,North,Executive 12,P1174,Sports,Cricket Bat,Cricket Bat Model 6,17088,8,50,68352,73396.36,-5044.36,UPI,12,2,No
ORD103398,2025-08-17,2025-08-20,C1037,Customer 38,New,26-35,Female,Chennai,Tamil Nadu,South,Executive 1,P1173,Sports,Cricket Bat,Cricket Bat Model 5,11098,3,35,21641.1,25601.7,-3960.6,Credit Card,6,4,Yes
ORD103399,2024-12-06,2024-12-16,C1044,Customer 45,Returning,26-35,Male,Bhubaneswar,Odisha,East,Executive 8,P1046,Furniture,Chair,Chair Model 6,11289,5,0,56445,42216.76,14228.24,Net Banking,8,1,Yes
ORD103400,2024-08-26,2024-09-03,C1049,Customer 50,New,46-60,Male,Ludhiana,Punjab,North,Executive 13,P1139,Grocery,Snacks,Snacks Model 3,21580,3,20,51792,43476.28,8315.72,Cash,10,2,Yes
ORD103401,2025-07-08,2025-07-14,C1007,Customer 8,Returning,18-25,Male,New Delhi,Delhi,North,Executive 13,P1012,Electronics,Mobile,Mobile Model 4,1511,10,50,7555,11792.39,-4237.39,Net Banking,12,3,No
ORD103402,2024-04-22,2024-04-24,C1049,Customer 50,Returning,18-25,Female,Raipur,Chhattisgarh,West,Executive 8,P1104,Fashion,Jeans,Jeans Model 8,19478,9,35,113946.3,107222.92,6723.38,Credit Card,12,3,Yes
ORD103403,2024-04-18,2024-04-21,C1020,Customer 21,Returning,36-45,Male,Indore,Madhya Pradesh,West,Executive 5,P1145,Grocery,Tea,Tea Model 1,44999,8,40,215995.2,329210.01,-113214.81,Net Banking,11,4,Yes
ORD103404,2024-12-09,2024-12-14,C1042,Customer 43,New,36-45,Female,Guwahati,Assam,East,Executive 19,P1078,Furniture,Bed,Bed Model 6,28891,8,0,231128,120188.92,110939.08,UPI,10,1,Yes
ORD103405,2024-08-25,2024-08-31,C1012,Customer 13,New,46-60,Male,Ludhiana,Punjab,North,Executive 4,P1161,Sports,Football,Football Model 1,30915,3,15,78833.25,57461.82,21371.43,Cash,11,1,No
ORD103406,2024-11-24,2024-12-03,C1046,Customer 47,Returning,46-60,Male,Surat,Gujarat,West,Executive 8,P1139,Grocery,Snacks,Snacks Model 3,30658,1,30,21460.6,16845.4,4615.2,Cash,5,2,Yes
ORD103407,2024-04-25,2024-05-04,C1048,Customer 49,Returning,36-45,Male,Visakhapatnam,Andhra Pradesh,South,Executive 13,P1084,Fashion,Shirt,Shirt Model 4,44101,10,25,330757.5,243841.75,86915.75,Credit Card,4,4,No
ORD103408,2025-03-09,2025-03-14,C1035,Customer 36,New,36-45,Male,Chennai,Tamil Nadu,South,Executive 15,P1068,Furniture,Cabinet,Cabinet Model 4,1620,1,5,1539,1223.21,315.79,UPI,2,1,Yes
ORD103409,2025-02-23,2025-02-27,C1035,Customer 36,New,26-35,Female,Indore,Madhya Pradesh,West,Executive 6,P1099,Fashion,Jeans,Jeans Model 3,22862,5,50,57155,99491.46,-42336.46,Cash,2,5,Yes
ORD103410,2025-10-19,2025-10-29,C1031,Customer 32,Returning,36-45,Male,Patna,Bihar,East,Executive 12,P1073,Furniture,Bed,Bed Model 1,15726,7,50,55041,82685.08,-27644.08,UPI,11,2,No
ORD103411,2025-01-10,2025-01-20,C1045,Customer 46,Returning,26-35,Male,Noida,Uttar Pradesh,North,Executive 2,P1135,Grocery,Oil,Oil Model 7,3159,10,5,30010.5,16270.64,13739.86,UPI,7,5,No
ORD103412,2025-02-14,2025-02-24,C1034,Customer 35,New,26-35,Male,Kolkata,West Bengal,East,Executive 13,P1121,Grocery,Rice,Rice Model 1,38707,3,30,81284.7,99823.93,-18539.23,Cash,1,2,Yes
ORD103413,2025-04-02,2025-04-08,C1000,Customer 1,Returning,18-25,Female,Indore,Madhya Pradesh,West,Executive 17,P1030,Electronics,Monitor,Monitor Model 6,4044,7,35,18400.2,15558.54,2841.66,UPI,8,5,No
ORD103414,2025-01-13,2025-01-15,C1001,Customer 2,Returning,26-35,Male,Ranchi,Jharkhand,East,Executive 11,P1056,Furniture,Table,Table Model 8,47569,8,20,304441.6,289466.37,14975.23,Cash,12,3,Yes
ORD103415,2025-08-31,2025-09-04,C1005,Customer 6,Returning,46-60,Female,Kochi,Kerala,South,Executive 19,P1063,Furniture,Sofa,Sofa Model 7,16861,8,40,80932.8,73877.87,7054.93,Credit Card,7,5,Yes
ORD103416,2024-01-08,2024-01-16,C1040,Customer 41,Returning,26-35,Male,Bengaluru,Karnataka,South,Executive 20,P1119,Fashion,Jacket,Jacket Model 7,2709,4,0,10836,7809.92,3026.08,UPI,8,4,Yes
ORD103417,2024-09-12,2024-09-15,C1020,Customer 21,Returning,18-25,Male,Visakhapatnam,Andhra Pradesh,South,Executive 6,P1189,Sports,Tennis Racket,Tennis Racket Model 5,28927,8,30,161991.2,125965.6,36025.6,Cash,2,5,Yes
ORD103418,2025-04-05,2025-04-14,C1017,Customer 18,Returning,26-35,Female,Gurugram,Haryana,North,Executive 14,P1180,Sports,Yoga Mat,Yoga Mat Model 4,1373,1,20,1098.4,1223.92,-125.52,Credit Card,6,5,No
ORD103419,2025-02-25,2025-03-03,C1031,Customer 32,New,26-35,Female,Bhopal,Madhya Pradesh,West,Executive 12,P1140,Grocery,Snacks,Snacks Model 4,19847,8,50,79388,126871.81,-47483.81,Cash,2,5,No
ORD103420,2024-03-06,2024-03-11,C1036,Customer 37,New,18-25,Female,Nagpur,Maharashtra,West,Executive 19,P1006,Electronics,Laptop,Laptop Model 6,22036,5,20,88144,70522.64,17621.36,Net Banking,3,3,Yes
ORD103421,2024-04-22,2024-04-29,C1022,Customer 23,New,46-60,Male,Raipur,Chhattisgarh,West,Executive 15,P1104,Fashion,Jeans,Jeans Model 8,25683,7,35,116857.65,118741.95,-1884.3,Credit Card,5,3,Yes
ORD103422,2024-01-15,2024-01-19,C1006,Customer 7,Returning,46-60,Female,Mumbai,Maharashtra,West,Executive 12,P1143,Grocery,Snacks,Snacks Model 7,4405,2,10,7929,5504.97,2424.03,UPI,8,4,Yes
ORD103423,2025-03-22,2025-03-26,C1020,Customer 21,New,46-60,Male,Ahmedabad,Gujarat,West,Executive 5,P1118,Fashion,Jacket,Jacket Model 6,7948,7,30,38945.2,32107.29,6837.91,Credit Card,6,2,No
ORD103424,2024-01-02,2024-01-04,C1029,Customer 30,Returning,26-35,Female,Kochi,Kerala,South,Executive 17,P1018,Electronics,Headphones,Headphones Model 2,13470,3,30,28287,21997.78,6289.22,Cash,11,3,Yes
ORD103425,2025-04-08,2025-04-09,C1005,Customer 6,New,26-35,Male,New Delhi,Delhi,North,Executive 2,P1043,Furniture,Chair,Chair Model 3,21353,4,0,85412,53291.55,32120.45,Net Banking,8,3,Yes
ORD103426,2025-04-09,2025-04-11,C1034,Customer 35,Returning,26-35,Male,Ahmedabad,Gujarat,West,Executive 11,P1104,Fashion,Jeans,Jeans Model 8,19434,9,15,148670.1,112934.32,35735.78,Net Banking,3,5,No
ORD103427,2024-12-13,2024-12-17,C1043,Customer 44,New,36-45,Male,Jaipur,Rajasthan,North,Executive 10,P1145,Grocery,Tea,Tea Model 1,9974,2,25,14961,11321.5,3639.5,Net Banking,5,3,No
ORD103428,2024-03-05,2024-03-12,C1024,Customer 25,New,26-35,Male,Kolkata,West Bengal,East,Executive 6,P1025,Electronics,Monitor,Monitor Model 1,28545,9,40,154143,133810.37,20332.63,UPI,2,5,Yes
ORD103429,2024-03-26,2024-04-01,C1021,Customer 22,Returning,36-45,Male,New Delhi,Delhi,North,Executive 4,P1046,Furniture,Chair,Chair Model 6,6905,9,40,37287,36398.06,888.94,Credit Card,5,1,Yes
ORD103430,2025-04-25,2025-05-05,C1045,Customer 46,New,36-45,Female,Kochi,Kerala,South,Executive 16,P1112,Fashion,Watch,Watch Model 8,48391,7,50,169368.5,284486.1,-115117.6,Net Banking,3,3,Yes
ORD103431,2025-02-24,2025-03-04,C1006,Customer 7,New,46-60,Male,New Delhi,Delhi,North,Executive 8,P1079,Electronic,Bed,Bed Model 7,24137,8,20,154476.8,107161.24,47315.56,Net Banking,6,4,No
ORD103432,2025-09-25,2025-09-28,C1013,Customer 14,New,18-25,Male,Hyderabad,Telangana,South,Executive 6,P1034,Electronics,Keyboard,Keyboard Model 2,15236,8,5,115793.6,83016.5,32777.1,Net Banking,5,2,Yes
ORD103433,2025-11-08,2025-11-12,C1047,Customer 48,Returning,18-25,Female,Hyderabad,Telangana,South,Executive 3,P1018,Electronics,Headphones,Headphones Model 2,20857,3,50,31285.5,35838.25,-4552.75,UPI,10,5,Yes
ORD103434,2024-02-26,2024-03-04,C1030,Customer 31,Returning,36-45,Male,Bengaluru,Karnataka,South,Executive 3,P1128,Grocery,Rice,Rice Model 8,49871,4,5,189509.8,103342.69,86167.11,UPI,10,1,Yes
ORD103435,2025-11-28,2025-12-03,C1025,Customer 26,New,18-25,Female,Hyderabad,Telangana,South,Executive 10,P1150,Grocery,Tea,Tea Model 6,22409,7,30,109804.1,116185.19,-6381.09,Net Banking,12,3,Yes
ORD103436,2024-01-22,2024-01-26,C1035,Customer 36,Returning,26-35,Female,Hyderabad,Telangana,South,Executive 15,P1198,Sports,Dumbbell,Dumbbell Model 6,46369,9,15,354722.85,363782.52,-9059.67,Credit Card,12,5,Yes
ORD103437,2024-06-19,2024-06-25,C1013,Customer 14,New,36-45,Female,Panaji,Goa,West,Executive 16,P1198,Sports,Dumbbell,Dumbbell Model 6,26918,10,30,188426,177821.35,10604.65,Net Banking,7,3,No
ORD103438,2024-08-06,2024-08-16,C1022,Customer 23,New,18-25,Female,Bhubaneswar,Odisha,East,Executive 3,P1043,Furniture,Chair,Chair Model 3,43103,5,25,161636.25,174067.04,-12430.79,Cash,8,3,Yes
ORD103439,2024-03-19,2024-03-26,C1002,Customer 3,Returning,46-60,Male,Ranchi,Jharkhand,East,Executive 5,P1042,Furniture,Chair,Chair Model 2,14090,5,20,56360,55335.61,1024.39,Cash,5,4,No
ORD103440,2025-07-02,2025-07-07,C1033,Customer 34,Returning,46-60,Female,Noida,Uttar Pradesh,North,Executive 3,P1180,Sports,Yoga Mat,Yoga Mat Model 4,17301,3,5,49307.85,40650.15,8657.7,Net Banking,3,5,Yes
ORD103441,2024-09-19,2024-09-22,C1024,Customer 25,New,46-60,Male,Jaipur,Rajasthan,North,Executive 19,P1022,Electronics,Headphones,Headphones Model 6,17782,4,40,42676.8,39713.72,2963.08,Net Banking,5,4,Yes
ORD103442,2024-05-15,2024-05-19,C1046,Customer 47,Returning,36-45,Female,Ludhiana,Punjab,North,Executive 11,P1186,Sports,Tennis Racket,Tennis Racket Model 2,37527,2,15,63795.9,52438.03,11357.87,UPI,7,4,No
ORD103443,2025-10-15,2025-10-19,C1003,Customer 4,Returning,18-25,Male,Visakhapatnam,Andhra Pradesh,South,Executive 9,P1103,Fashion,Jeans,Jeans Model 7,36754,7,10,231550.2,134528.26,97021.94,Net Banking,6,2,Yes
ORD103444,2025-09-05,2025-09-07,C1048,Customer 49,New,26-35,Male,Panaji,Goa,West,Executive 11,P1004,Electronics,Laptop,Laptop Model 4,29093,4,50,58186,84388.69,-26202.69,Cash,6,1,No
ORD103445,2024-02-07,2024-02-14,C1032,Customer 33,New,36-45,Male,Coimbatore,Tamil Nadu,South,Executive 14,P1035,Electronics,Keyboard,Keyboard Model 3,30286,9,25,204430.5,184771.34,19659.16,Net Banking,3,1,No
ORD103446,2025-12-24,2025-12-31,C1010,Customer 11,Returning,26-35,Female,Jaipur,Rajasthan,North,Executive 10,P1069,Furniture,Cabinet,Cabinet Model 5,23863,7,25,125280.75,89780.79,35499.96,Cash,10,5,No
ORD103447,2024-12-17,2024-12-21,C1041,Customer 42,New,18-25,Female,Bhopal,Madhya Pradesh,West,Executive 7,P1063,Furniture,Sofa,Sofa Model 7,35757,5,25,134088.75,115485.72,18603.03,Cash,1,1,Yes
ORD103448,2025-11-02,2025-11-05,C1008,Customer 9,New,36-45,Male,Kolkata,West Bengal,East,Executive 5,P1014,Electronics,Mobile,Mobile Model 6,23554,10,15,200209,123696.47,76512.53,Credit Card,1,5,Yes
ORD103449,2025-10-31,2025-11-03,C1009,Customer 10,New,26-35,Female,Coimbatore,Tamil Nadu,South,Executive 14,P1105,Fashion,Watch,Watch Model 1,38905,8,0,311240,270483,40757,Net Banking,9,2,Yes
ORD103450,2025-07-19,2025-07-22,C1024,Customer 25,Returning,46-60,Female,Bengaluru,Karnataka,South,Executive 1,P1154,Grocery,Coffee,Coffee Model 2,43564,8,35,226532.8,208975.59,17557.21,Cash,10,4,Yes
ORD103451,2025-01-09,2025-01-19,C1022,Customer 23,New,18-25,Male,Chennai,Tamil Nadu,South,Executive 12,P1086,Fashion,Shirt,Shirt Model 6,12479,1,5,11855.05,7148.07,4706.98,Credit Card,5,2,No
ORD103452,2024-09-21,2024-09-28,C1027,Customer 28,New,46-60,Male,Bhubaneswar,Odisha,East,Executive 11,P1112,Fashion,Watch,Watch Model 8,19658,5,0,98290,58456.85,39833.15,UPI,5,5,Yes
ORD103453,2024-07-06,2024-07-08,C1004,Customer 5,Returning,36-45,Female,Hyderabad,Telangana,South,Executive 12,P1096,Fashion,Shoes,Shoes Model 8,21089,4,10,75920.4,46005.35,29915.05,Cash,6,3,Yes
ORD103454,2024-06-06,2024-06-13,C1038,Customer 39,Returning,36-45,Male,Ludhiana,Punjab,North,Executive 13,P1014,Electronics,Mobile,Mobile Model 6,30415,3,10,82120.5,86079.25,-3958.75,Cash,10,5,Yes
ORD103455,2025-08-16,2025-08-19,C1046,Customer 47,Returning,46-60,Male,Ahmedabad,Gujarat,West,Executive 13,P1162,Sports,Football,Football Model 2,44560,6,10,240624,197473.7,43150.3,Cash,5,2,Yes
ORD103456,2024-11-17,2024-11-20,C1042,Customer 43,New,46-60,Male,Indore,Madhya Pradesh,West,Executive 14,P1060,Furniture,Sofa,Sofa Model 4,42869,8,0,342952,242544.69,100407.31,Credit Card,8,3,Yes
